user_id,address,vol,last_ts
70042,0xa3D91B04fc49e5a4c86791028889a81A2BdBAabF,110.386306,1772389385051
64713,0xadD6b62F084e7fE1A574cb0aDb1753Aec25c0e3d,110.15901099999999,1772366777571
70210,0x01E88CbF7C595Ef49BC9Bda0A23Ae3438d74F0b5,110.141997,1772504857269
67273,0x8C3BbDD341C745dE8B270D6c7812f4254f99E83B,109.963498,1772336430384
70027,0xF633EA03b4b3C0A07BBd241be445Ba30cAc7C207,109.75516099999999,1772387909804
63685,0x4e393121Be32259658606d7Bb1708073B4e14ae6,109.05781000000002,1772175129691
63913,0x383E383E3106b72Eb4515556aeE4bd992773AC81,108.915463,1772211431277
65801,0x63ec58b9a119cc97342fDBf1F1a1aE70D5741f54,108.73789399999998,1772287488892
62624,0x8c718ff651a98be94E5eC368b2bF602a78F4708e,108.223886,1772245477272
65816,0x834B440De957c0591b485d0620EdB02aFD81ac67,107.750812,1772262238130
66543,0x326FAE257B5Cf2240BcF0f4677cd39677dE6CBF3,107.624485,1772296088783
66667,0x00634A90E0fdBEd5cdc43C6042FAf4b0C06F3280,106.35981100000001,1772468387698
66586,0x5C54f97A0C80Af7954eD3b95406fA7B38f9Ff21C,106.349188,1772299187920
63056,0x418225CB7CCEd4047a6d34b91Ae105F740A4661a,105.62798,1772142569620
68511,0xB1B4Eff4658318c100Efd9505547694cF4cD0962,104.23450899999999,1772359324243
64523,0xF8ab8591523f26E4c3feAE7623992fd5bbe94036,103.831016,1772206015485
63678,0xa6C3aE698bB8D9e4804634027BebCE9bbe87Fbc0,103.77547200000001,1772170952606
66003,0x6752C6cbdD676Dec2Ec17961653dB15Ec1Aaebf3,103.434912,1772269402355
69440,0x4A425e1C4D740b4C6b96afF9eDF0Cc9913114f9D,102.188672,1772475088596
66010,0x9e6700EbCcD63A381ACbA5e7659fB911667bb67E,101.535277,1772284833339
70815,0xf3e54b38BD834EBB758DF507336ccd7ED42a096C,100.23335200000001,1772537490305
66319,0x45ee7B8Ea5C3DC5f2f5d3e023dD63C3EE8b03012,99.702702,1772515696881
68552,0x801C8d57868a1624b4e50cF75e3fCB16433294d0,99.61643000000001,1772356279496
61859,0x9D091D9C0f6164591Aad56126848bBf76fb96C73,98.597683,1772100320475
68960,0x8cC161778116505B579c3eDA1A662042942a8cbf,96.83010200000001,1772365872039
61083,0xa86217338E0FD1144A2bCEaCdB02696d1f745d72,96.82870399999999,1772049191306
70092,0x2827dA34d8272c75F21040A6cA9E1A43d58Fb581,96.33602400000001,1772398758751
68651,0x06D434642eD19C64F3F96FBeDB9457947ee0fC1e,96.148597,1772361570245
68580,0xAACef2d1ac4d399E0bC8A4DaE2Ee4965F0d737A3,95.9196,1772357274860
69350,0x4440941Baa86779D93a3b37de8B585370917D94b,95.481626,1772370875213
69749,0x000c83463E05f31E30f94a370D6D6132d3655dEE,95.4028,1772392642953
66403,0x2E7db7C4c1b6f15B7d966cdf28Efb5F6b269d308,95.2694,1772515115870
70069,0xb5373b653E0df15150628fd84a8660286Ae4Aad9,95.044327,1772394537281
70104,0x2aE76Fd001ABaD087844e2d1ff4F9aeFAEEe2ca0,94.88382000000001,1772401449567
